timestamp,city,green_px,orange_px,red_px,darkred_px,congestion_index,time,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,date,hour,day_name
2026-05-30 10:00:00,surabaya,4096,0,0,0,0.195,2026-05-30 10:00:00,30.7,0.0,5.6,56,2026-05-30,10,Saturday
2026-05-30 11:00:00,surabaya,3757,339,0,0,0.349,2026-05-30 11:00:00,31.4,0.0,6.2,54,2026-05-30,11,Saturday
2026-05-30 12:00:00,surabaya,4096,0,0,0,0.128,2026-05-30 12:00:00,30.9,0.0,11.5,58,2026-05-30,12,Saturday
2026-05-30 13:00:00,surabaya,4096,0,0,0,0.151,2026-05-30 13:00:00,31.0,0.0,11.7,54,2026-05-30,13,Saturday
2026-05-30 14:00:00,surabaya,4014,82,0,0,0.234,2026-05-30 14:00:00,30.8,0.0,10.7,53,2026-05-30,14,Saturday
2026-05-30 15:00:00,surabaya,3919,177,0,0,0.3,2026-05-30 15:00:00,30.8,0.0,9.0,51,2026-05-30,15,Saturday
2026-05-30 16:00:00,surabaya,2937,1151,8,0,0.605,2026-05-30 16:00:00,30.5,0.0,8.0,51,2026-05-30,16,Saturday
2026-05-30 17:00:00,surabaya,2461,1454,181,0,0.716,2026-05-30 17:00:00,29.9,0.0,6.7,55,2026-05-30,17,Saturday
2026-05-30 18:00:00,surabaya,3620,476,0,0,0.473,2026-05-30 18:00:00,29.1,0.0,6.0,61,2026-05-30,18,Saturday
2026-05-30 19:00:00,surabaya,3972,124,0,0,0.251,2026-05-30 19:00:00,29.5,0.0,6.9,61,2026-05-30,19,Saturday
2026-05-30 20:00:00,surabaya,3763,333,0,0,0.336,2026-05-30 20:00:00,29.2,0.0,9.8,63,2026-05-30,20,Saturday
2026-05-30 21:00:00,surabaya,3904,192,0,0,0.278,2026-05-30 21:00:00,28.8,0.0,9.1,64,2026-05-30,21,Saturday
2026-05-30 22:00:00,surabaya,3987,109,0,0,0.243,2026-05-30 22:00:00,28.2,0.0,7.3,67,2026-05-30,22,Saturday
2026-05-30 23:00:00,surabaya,3991,105,0,0,0.264,2026-05-30 23:00:00,27.8,0.0,6.6,72,2026-05-30,23,Saturday
2026-05-31 00:00:00,surabaya,4096,0,0,0,0.122,2026-05-31 00:00:00,27.4,0.0,4.9,75,2026-05-31,0,Sunday
2026-05-31 01:00:00,surabaya,4096,0,0,0,0.171,2026-05-31 01:00:00,27.2,0.0,5.9,74,2026-05-31,1,Sunday
2026-05-31 02:00:00,surabaya,4096,0,0,0,0.086,2026-05-31 02:00:00,26.5,0.0,4.9,78,2026-05-31,2,Sunday
2026-05-31 03:00:00,surabaya,4096,0,0,0,0.084,2026-05-31 03:00:00,26.3,0.0,4.9,81,2026-05-31,3,Sunday
2026-05-31 04:00:00,surabaya,3976,120,0,0,0.261,2026-05-31 04:00:00,26.0,0.0,4.5,85,2026-05-31,4,Sunday
2026-05-31 05:00:00,surabaya,4096,0,0,0,0.192,2026-05-31 05:00:00,25.5,0.0,3.6,88,2026-05-31,5,Sunday
2026-05-31 06:00:00,surabaya,3543,553,0,0,0.526,2026-05-31 06:00:00,25.4,0.0,4.0,90,2026-05-31,6,Sunday
2026-05-31 07:00:00,surabaya,3386,710,0,0,0.52,2026-05-31 07:00:00,27.5,0.0,3.9,74,2026-05-31,7,Sunday
2026-05-31 08:00:00,surabaya,3586,510,0,0,0.47,2026-05-31 08:00:00,28.8,0.0,3.4,66,2026-05-31,8,Sunday
2026-05-31 09:00:00,surabaya,3601,495,0,0,0.422,2026-05-31 09:00:00,29.9,0.0,4.4,60,2026-05-31,9,Sunday
2026-05-31 10:00:00,surabaya,3784,312,0,0,0.365,2026-05-31 10:00:00,30.9,0.0,6.7,53,2026-05-31,10,Sunday
2026-05-31 11:00:00,surabaya,4027,69,0,0,0.226,2026-05-31 11:00:00,31.5,0.0,9.4,48,2026-05-31,11,Sunday
2026-05-31 12:00:00,surabaya,4096,0,0,0,0.101,2026-05-31 12:00:00,31.4,0.0,12.6,49,2026-05-31,12,Sunday
2026-05-31 13:00:00,surabaya,4027,69,0,0,0.227,2026-05-31 13:00:00,31.5,0.0,14.7,49,2026-05-31,13,Sunday
2026-05-31 14:00:00,surabaya,3729,367,0,0,0.35,2026-05-31 14:00:00,31.4,0.0,13.5,49,2026-05-31,14,Sunday
2026-05-31 15:00:00,surabaya,3845,251,0,0,0.337,2026-05-31 15:00:00,31.4,0.0,11.7,48,2026-05-31,15,Sunday
2026-05-31 16:00:00,surabaya,3533,563,0,0,0.468,2026-05-31 16:00:00,31.1,0.0,10.5,50,2026-05-31,16,Sunday
2026-05-31 17:00:00,surabaya,2956,983,158,0,0.666,2026-05-31 17:00:00,30.5,0.0,10.2,54,2026-05-31,17,Sunday
2026-05-31 18:00:00,surabaya,3367,729,0,0,0.532,2026-05-31 18:00:00,29.7,0.0,11.5,59,2026-05-31,18,Sunday
2026-05-31 19:00:00,surabaya,3864,232,0,0,0.294,2026-05-31 19:00:00,30.0,0.0,13.7,57,2026-05-31,19,Sunday
2026-05-31 20:00:00,surabaya,4051,45,0,0,0.227,2026-05-31 20:00:00,29.4,0.0,14.6,60,2026-05-31,20,Sunday
2026-05-31 21:00:00,surabaya,4096,0,0,0,0.148,2026-05-31 21:00:00,29.2,0.0,13.7,60,2026-05-31,21,Sunday
2026-05-31 22:00:00,surabaya,4080,16,0,0,0.206,2026-05-31 22:00:00,28.5,0.0,11.9,65,2026-05-31,22,Sunday
2026-05-31 23:00:00,surabaya,4096,0,0,0,0.191,2026-05-31 23:00:00,28.0,0.0,10.2,68,2026-05-31,23,Sunday
2026-06-01 00:00:00,surabaya,4014,82,0,0,0.231,2026-06-01 00:00:00,27.9,0.0,10.3,68,2026-06-01,0,Monday
2026-06-01 01:00:00,surabaya,4096,0,0,0,0.2,2026-06-01 01:00:00,27.4,0.0,10.2,70,2026-06-01,1,Monday
2026-06-01 02:00:00,surabaya,4096,0,0,0,0.041,2026-06-01 02:00:00,27.1,0.0,8.4,70,2026-06-01,2,Monday
2026-06-01 03:00:00,surabaya,4096,0,0,0,0.18,2026-06-01 03:00:00,26.7,0.0,6.2,73,2026-06-01,3,Monday
2026-06-01 04:00:00,surabaya,4038,58,0,0,0.23,2026-06-01 04:00:00,26.1,0.0,5.8,79,2026-06-01,4,Monday
2026-06-01 05:00:00,surabaya,3855,241,0,0,0.284,2026-06-01 05:00:00,25.5,0.0,6.3,82,2026-06-01,5,Monday
2026-06-01 06:00:00,surabaya,3109,987,0,0,0.556,2026-06-01 06:00:00,25.3,0.0,6.6,82,2026-06-01,6,Monday
2026-06-01 07:00:00,surabaya,2489,1405,203,0,0.715,2026-06-01 07:00:00,27.4,0.0,6.8,70,2026-06-01,7,Monday
2026-06-01 08:00:00,surabaya,2556,1327,213,0,0.687,2026-06-01 08:00:00,28.5,0.0,7.7,65,2026-06-01,8,Monday
2026-06-01 09:00:00,surabaya,3492,604,0,0,0.549,2026-06-01 09:00:00,29.8,0.0,10.6,53,2026-06-01,9,Monday
2026-06-01 10:00:00,surabaya,4096,0,0,0,0.178,2026-06-01 10:00:00,30.4,0.0,12.7,49,2026-06-01,10,Monday
2026-06-01 11:00:00,surabaya,4096,0,0,0,0.017,2026-06-01 11:00:00,30.7,0.0,13.6,50,2026-06-01,11,Monday
2026-06-01 12:00:00,surabaya,4033,63,0,0,0.229,2026-06-01 12:00:00,31.0,0.0,13.4,49,2026-06-01,12,Monday
2026-06-01 13:00:00,surabaya,4096,0,0,0,0.132,2026-06-01 13:00:00,31.5,0.0,11.7,46,2026-06-01,13,Monday
2026-06-01 14:00:00,surabaya,3959,137,0,0,0.258,2026-06-01 14:00:00,31.4,0.0,10.3,46,2026-06-01,14,Monday
2026-06-01 15:00:00,surabaya,3587,509,0,0,0.396,2026-06-01 15:00:00,31.3,0.0,10.0,45,2026-06-01,15,Monday
2026-06-01 16:00:00,surabaya,2713,1236,147,0,0.674,2026-06-01 16:00:00,30.9,0.0,9.3,47,2026-06-01,16,Monday
2026-06-01 17:00:00,surabaya,1885,1722,489,0,0.819,2026-06-01 17:00:00,30.2,0.0,9.5,51,2026-06-01,17,Monday
2026-06-01 18:00:00,surabaya,2486,1338,272,0,0.742,2026-06-01 18:00:00,29.9,0.0,10.2,57,2026-06-01,18,Monday
2026-06-01 19:00:00,surabaya,3229,867,0,0,0.519,2026-06-01 19:00:00,30.3,0.0,12.2,57,2026-06-01,19,Monday
2026-06-01 20:00:00,surabaya,4096,0,0,0,0.118,2026-06-01 20:00:00,29.6,0.0,14.6,61,2026-06-01,20,Monday
2026-06-01 21:00:00,surabaya,4037,59,0,0,0.236,2026-06-01 21:00:00,29.7,0.0,16.2,62,2026-06-01,21,Monday
2026-06-01 22:00:00,surabaya,4096,0,0,0,0.073,2026-06-01 22:00:00,29.5,0.0,14.9,63,2026-06-01,22,Monday
2026-06-01 23:00:00,surabaya,4096,0,0,0,0.076,2026-06-01 23:00:00,28.9,0.0,12.0,66,2026-06-01,23,Monday
2026-06-02 00:00:00,surabaya,4096,0,0,0,0.197,2026-06-02 00:00:00,28.5,0.0,10.1,68,2026-06-02,0,Tuesday
2026-06-02 01:00:00,surabaya,4096,0,0,0,0.145,2026-06-02 01:00:00,27.9,0.0,7.6,70,2026-06-02,1,Tuesday
2026-06-02 02:00:00,surabaya,4096,0,0,0,0.043,2026-06-02 02:00:00,27.2,0.0,5.7,74,2026-06-02,2,Tuesday
2026-06-02 03:00:00,surabaya,3941,155,0,0,0.281,2026-06-02 03:00:00,26.4,0.0,4.9,78,2026-06-02,3,Tuesday
2026-06-02 04:00:00,surabaya,4096,0,0,0,0.107,2026-06-02 04:00:00,25.5,0.0,6.2,81,2026-06-02,4,Tuesday
2026-06-02 05:00:00,surabaya,3953,143,0,0,0.27,2026-06-02 05:00:00,24.9,0.0,7.5,83,2026-06-02,5,Tuesday
2026-06-02 06:00:00,surabaya,3293,803,0,0,0.498,2026-06-02 06:00:00,24.8,0.0,6.7,81,2026-06-02,6,Tuesday
2026-06-02 07:00:00,surabaya,1898,1824,374,0,0.852,2026-06-02 07:00:00,27.4,0.0,2.5,71,2026-06-02,7,Tuesday
2026-06-02 08:00:00,surabaya,2498,1351,247,0,0.722,2026-06-02 08:00:00,28.9,0.0,1.9,66,2026-06-02,8,Tuesday
2026-06-02 09:00:00,surabaya,3113,983,0,0,0.555,2026-06-02 09:00:00,30.0,0.0,4.0,62,2026-06-02,9,Tuesday
2026-06-02 10:00:00,surabaya,4095,1,0,0,0.2,2026-06-02 10:00:00,30.8,0.0,6.5,58,2026-06-02,10,Tuesday
2026-06-02 11:00:00,surabaya,4009,87,0,0,0.247,2026-06-02 11:00:00,31.5,0.0,9.4,54,2026-06-02,11,Tuesday
2026-06-02 12:00:00,surabaya,4096,0,0,0,0.104,2026-06-02 12:00:00,31.6,0.0,12.0,49,2026-06-02,12,Tuesday
2026-06-02 13:00:00,surabaya,4096,0,0,0,0.158,2026-06-02 13:00:00,32.2,0.0,12.7,44,2026-06-02,13,Tuesday
2026-06-02 14:00:00,surabaya,3506,590,0,0,0.412,2026-06-02 14:00:00,31.6,0.0,11.4,48,2026-06-02,14,Tuesday
2026-06-02 15:00:00,surabaya,3499,597,0,0,0.516,2026-06-02 15:00:00,31.5,0.0,11.3,52,2026-06-02,15,Tuesday
2026-06-02 16:00:00,surabaya,2292,1386,418,0,0.775,2026-06-02 16:00:00,31.0,0.0,11.7,55,2026-06-02,16,Tuesday
2026-06-02 17:00:00,surabaya,482,1704,1022,888,1.057,2026-06-02 17:00:00,30.4,0.0,11.2,57,2026-06-02,17,Tuesday
2026-06-02 18:00:00,surabaya,2382,1363,351,0,0.792,2026-06-02 18:00:00,30.0,0.0,11.8,61,2026-06-02,18,Tuesday
2026-06-02 19:00:00,surabaya,3582,514,0,0,0.436,2026-06-02 19:00:00,30.5,0.0,13.8,61,2026-06-02,19,Tuesday
2026-06-02 20:00:00,surabaya,3766,330,0,0,0.331,2026-06-02 20:00:00,29.6,0.0,17.6,65,2026-06-02,20,Tuesday
2026-06-02 21:00:00,surabaya,4096,0,0,0,0.1,2026-06-02 21:00:00,29.5,0.0,15.6,66,2026-06-02,21,Tuesday
2026-06-02 22:00:00,surabaya,4027,69,0,0,0.235,2026-06-02 22:00:00,29.2,0.0,15.4,67,2026-06-02,22,Tuesday
2026-06-02 23:00:00,surabaya,4033,63,0,0,0.235,2026-06-02 23:00:00,28.9,0.0,13.5,68,2026-06-02,23,Tuesday
2026-06-03 00:00:00,surabaya,4096,0,0,0,0.11,2026-06-03 00:00:00,28.9,0.0,12.4,67,2026-06-03,0,Wednesday
2026-06-03 01:00:00,surabaya,4096,0,0,0,0.106,2026-06-03 01:00:00,28.1,0.0,7.0,71,2026-06-03,1,Wednesday
2026-06-03 02:00:00,surabaya,4096,0,0,0,0.163,2026-06-03 02:00:00,27.0,0.1,3.2,80,2026-06-03,2,Wednesday
2026-06-03 03:00:00,surabaya,4096,0,0,0,0.154,2026-06-03 03:00:00,26.5,0.2,1.4,83,2026-06-03,3,Wednesday
2026-06-03 04:00:00,surabaya,4096,0,0,0,0.1,2026-06-03 04:00:00,26.0,0.1,2.3,86,2026-06-03,4,Wednesday
2026-06-03 05:00:00,surabaya,3862,234,0,0,0.292,2026-06-03 05:00:00,25.8,0.0,1.6,90,2026-06-03,5,Wednesday
2026-06-03 06:00:00,surabaya,3851,245,0,0,0.341,2026-06-03 06:00:00,25.7,0.0,2.4,90,2026-06-03,6,Wednesday
2026-06-03 07:00:00,surabaya,2980,961,156,0,0.723,2026-06-03 07:00:00,27.4,0.0,1.9,81,2026-06-03,7,Wednesday
2026-06-03 08:00:00,surabaya,2498,1419,179,0,0.725,2026-06-03 08:00:00,29.0,0.0,1.2,72,2026-06-03,8,Wednesday
2026-06-03 09:00:00,surabaya,3599,497,0,0,0.465,2026-06-03 09:00:00,30.4,0.0,6.5,63,2026-06-03,9,Wednesday
2026-06-03 10:00:00,surabaya,3893,203,0,0,0.274,2026-06-03 10:00:00,31.1,0.0,8.5,58,2026-06-03,10,Wednesday
2026-06-03 11:00:00,surabaya,4096,0,0,0,0.082,2026-06-03 11:00:00,31.2,0.0,10.6,59,2026-06-03,11,Wednesday
2026-06-03 12:00:00,surabaya,4096,0,0,0,0.199,2026-06-03 12:00:00,31.4,0.0,12.1,57,2026-06-03,12,Wednesday
2026-06-03 13:00:00,surabaya,4096,0,0,0,0.17,2026-06-03 13:00:00,32.1,0.0,13.4,48,2026-06-03,13,Wednesday
2026-06-03 14:00:00,surabaya,4035,61,0,0,0.234,2026-06-03 14:00:00,31.5,0.0,12.7,51,2026-06-03,14,Wednesday
2026-06-03 15:00:00,surabaya,3625,471,0,0,0.398,2026-06-03 15:00:00,31.5,0.0,12.6,52,2026-06-03,15,Wednesday
2026-06-03 16:00:00,surabaya,2837,1058,201,0,0.684,2026-06-03 16:00:00,30.8,0.0,13.0,56,2026-06-03,16,Wednesday
2026-06-03 17:00:00,surabaya,2081,1251,763,0,0.925,2026-06-03 17:00:00,30.1,0.0,13.9,60,2026-06-03,17,Wednesday
2026-06-03 18:00:00,surabaya,2633,1321,142,0,0.699,2026-06-03 18:00:00,29.6,0.0,14.3,66,2026-06-03,18,Wednesday
2026-06-03 19:00:00,surabaya,3279,817,0,0,0.498,2026-06-03 19:00:00,30.0,0.0,14.8,62,2026-06-03,19,Wednesday
2026-06-03 20:00:00,surabaya,3662,434,0,0,0.354,2026-06-03 20:00:00,29.6,0.0,17.2,66,2026-06-03,20,Wednesday
2026-06-03 21:00:00,surabaya,3962,134,0,0,0.255,2026-06-03 21:00:00,29.5,0.0,15.7,66,2026-06-03,21,Wednesday
2026-06-03 22:00:00,surabaya,3943,153,0,0,0.265,2026-06-03 22:00:00,29.2,0.0,14.0,67,2026-06-03,22,Wednesday
2026-06-03 23:00:00,surabaya,4096,0,0,0,0.131,2026-06-03 23:00:00,28.9,0.1,11.2,69,2026-06-03,23,Wednesday
2026-06-04 00:00:00,surabaya,4096,0,0,0,0.075,2026-06-04 00:00:00,28.6,0.1,8.4,71,2026-06-04,0,Thursday
2026-06-04 01:00:00,surabaya,4042,54,0,0,0.221,2026-06-04 01:00:00,28.2,0.0,8.3,73,2026-06-04,1,Thursday
2026-06-04 02:00:00,surabaya,4096,0,0,0,0.172,2026-06-04 02:00:00,27.9,0.0,7.5,73,2026-06-04,2,Thursday
2026-06-04 03:00:00,surabaya,4020,76,0,0,0.23,2026-06-04 03:00:00,27.5,0.0,6.5,75,2026-06-04,3,Thursday
2026-06-04 04:00:00,surabaya,4096,0,0,0,0.168,2026-06-04 04:00:00,27.1,0.0,5.3,79,2026-06-04,4,Thursday
2026-06-04 05:00:00,surabaya,3816,280,0,0,0.336,2026-06-04 05:00:00,26.8,0.0,5.8,81,2026-06-04,5,Thursday
2026-06-04 06:00:00,surabaya,3486,610,0,0,0.543,2026-06-04 06:00:00,26.8,0.0,6.7,81,2026-06-04,6,Thursday
2026-06-04 07:00:00,surabaya,2044,1725,327,0,0.804,2026-06-04 07:00:00,29.2,0.0,8.2,67,2026-06-04,7,Thursday
2026-06-04 08:00:00,surabaya,2794,988,314,0,0.789,2026-06-04 08:00:00,30.0,0.0,9.7,64,2026-06-04,8,Thursday
2026-06-04 09:00:00,surabaya,3481,615,0,0,0.512,2026-06-04 09:00:00,30.6,0.0,11.0,61,2026-06-04,9,Thursday
2026-06-04 10:00:00,surabaya,3942,154,0,0,0.269,2026-06-04 10:00:00,30.9,0.0,12.3,58,2026-06-04,10,Thursday
2026-06-04 11:00:00,surabaya,4096,0,0,0,0.184,2026-06-04 11:00:00,31.3,0.0,12.5,54,2026-06-04,11,Thursday
2026-06-04 12:00:00,surabaya,4042,54,0,0,0.227,2026-06-04 12:00:00,31.9,0.0,11.8,50,2026-06-04,12,Thursday
2026-06-04 13:00:00,surabaya,4096,0,0,0,0.147,2026-06-04 13:00:00,32.6,0.0,13.6,43,2026-06-04,13,Thursday
2026-06-04 14:00:00,surabaya,3613,483,0,0,0.401,2026-06-04 14:00:00,32.3,0.0,14.1,45,2026-06-04,14,Thursday
2026-06-04 15:00:00,surabaya,3422,674,0,0,0.486,2026-06-04 15:00:00,32.2,0.0,14.4,47,2026-06-04,15,Thursday
2026-06-04 16:00:00,surabaya,2738,1056,302,0,0.836,2026-06-04 16:00:00,31.8,0.0,14.8,47,2026-06-04,16,Thursday
2026-06-04 17:00:00,surabaya,2135,1501,461,0,0.894,2026-06-04 17:00:00,30.9,0.0,16.7,56,2026-06-04,17,Thursday
2026-06-04 18:00:00,surabaya,2770,983,343,0,0.75,2026-06-04 18:00:00,30.2,0.0,16.4,62,2026-06-04,18,Thursday
2026-06-04 19:00:00,surabaya,3128,921,47,0,0.636,2026-06-04 19:00:00,30.9,0.0,17.2,59,2026-06-04,19,Thursday
2026-06-04 20:00:00,surabaya,3974,122,0,0,0.258,2026-06-04 20:00:00,30.6,0.0,17.4,59,2026-06-04,20,Thursday
2026-06-04 21:00:00,surabaya,4096,0,0,0,0.094,2026-06-04 21:00:00,30.4,0.0,14.7,61,2026-06-04,21,Thursday
2026-06-04 22:00:00,surabaya,4096,0,0,0,0.106,2026-06-04 22:00:00,29.8,0.0,11.7,66,2026-06-04,22,Thursday
2026-06-04 23:00:00,surabaya,4096,0,0,0,0.128,2026-06-04 23:00:00,29.6,0.0,11.6,67,2026-06-04,23,Thursday
2026-06-05 00:00:00,surabaya,3873,223,0,0,0.301,2026-06-05 00:00:00,29.5,0.0,11.7,68,2026-06-05,0,Friday
2026-06-05 01:00:00,surabaya,4096,0,0,0,0.164,2026-06-05 01:00:00,29.2,0.0,11.3,67,2026-06-05,1,Friday
2026-06-05 02:00:00,surabaya,4064,32,0,0,0.216,2026-06-05 02:00:00,28.9,0.0,10.1,69,2026-06-05,2,Friday
2026-06-05 03:00:00,surabaya,4096,0,0,0,0.082,2026-06-05 03:00:00,28.6,0.0,9.2,70,2026-06-05,3,Friday
2026-06-05 04:00:00,surabaya,4096,0,0,0,0.192,2026-06-05 04:00:00,28.5,0.0,8.5,71,2026-06-05,4,Friday
2026-06-05 05:00:00,surabaya,3827,269,0,0,0.299,2026-06-05 05:00:00,28.0,0.0,8.1,73,2026-06-05,5,Friday
2026-06-05 06:00:00,surabaya,3222,855,19,0,0.611,2026-06-05 06:00:00,27.8,0.1,8.1,76,2026-06-05,6,Friday
2026-06-05 07:00:00,surabaya,2591,1341,164,0,0.707,2026-06-05 07:00:00,29.5,0.2,12.9,68,2026-06-05,7,Friday
2026-06-05 08:00:00,surabaya,2129,1486,482,0,0.797,2026-06-05 08:00:00,30.1,0.1,12.5,66,2026-06-05,8,Friday
2026-06-05 09:00:00,surabaya,3496,600,0,0,0.507,2026-06-05 09:00:00,31.1,0.2,14.1,60,2026-06-05,9,Friday
2026-06-05 10:00:00,surabaya,4096,0,0,0,0.182,2026-06-05 10:00:00,31.1,0.1,15.5,63,2026-06-05,10,Friday
2026-06-05 11:00:00,surabaya,4096,0,0,0,0.167,2026-06-05 11:00:00,31.4,0.0,15.9,62,2026-06-05,11,Friday
2026-06-05 12:00:00,surabaya,4096,0,0,0,0.139,2026-06-05 12:00:00,31.5,0.0,15.9,61,2026-06-05,12,Friday
2026-06-05 13:00:00,surabaya,4096,0,0,0,0.02,2026-06-05 13:00:00,32.0,0.0,17.0,57,2026-06-05,13,Friday
2026-06-05 14:00:00,surabaya,3854,242,0,0,0.321,2026-06-05 14:00:00,31.6,0.0,16.6,60,2026-06-05,14,Friday
2026-06-05 15:00:00,surabaya,3165,931,0,0,0.531,2026-06-05 15:00:00,31.6,0.0,16.7,60,2026-06-05,15,Friday
2026-06-05 16:00:00,surabaya,2956,888,253,0,0.736,2026-06-05 16:00:00,31.3,0.0,17.7,62,2026-06-05,16,Friday
2026-06-05 17:00:00,surabaya,2101,1579,416,0,0.806,2026-06-05 17:00:00,30.7,0.0,17.9,64,2026-06-05,17,Friday
2026-06-05 18:00:00,surabaya,2317,1239,540,0,0.871,2026-06-05 18:00:00,30.1,0.0,18.5,68,2026-06-05,18,Friday
2026-06-05 19:00:00,surabaya,3202,894,0,0,0.512,2026-06-05 19:00:00,29.9,0.0,19.6,72,2026-06-05,19,Friday
2026-06-05 20:00:00,surabaya,3831,265,0,0,0.35,2026-06-05 20:00:00,29.5,0.0,21.2,74,2026-06-05,20,Friday
2026-06-05 21:00:00,surabaya,3870,226,0,0,0.282,2026-06-05 21:00:00,29.5,0.0,21.3,72,2026-06-05,21,Friday
2026-06-05 22:00:00,surabaya,4096,0,0,0,0.119,2026-06-05 22:00:00,29.2,0.0,21.0,71,2026-06-05,22,Friday
2026-06-05 23:00:00,surabaya,4081,15,0,0,0.208,2026-06-05 23:00:00,29.2,0.0,21.8,71,2026-06-05,23,Friday
2026-06-06 00:00:00,surabaya,4096,0,0,0,0.166,2026-06-06 00:00:00,29.0,0.0,20.8,72,2026-06-06,0,Saturday
2026-06-06 01:00:00,surabaya,4096,0,0,0,0.178,2026-06-06 01:00:00,28.8,0.0,19.7,72,2026-06-06,1,Saturday
2026-06-06 02:00:00,surabaya,4096,0,0,0,0.177,2026-06-06 02:00:00,28.8,0.0,21.2,69,2026-06-06,2,Saturday
2026-06-06 03:00:00,surabaya,4096,0,0,0,0.183,2026-06-06 03:00:00,28.9,0.0,21.5,67,2026-06-06,3,Saturday
2026-06-06 04:00:00,surabaya,3898,198,0,0,0.27,2026-06-06 04:00:00,28.6,0.0,18.8,68,2026-06-06,4,Saturday
2026-06-06 05:00:00,surabaya,4014,82,0,0,0.247,2026-06-06 05:00:00,28.5,0.0,17.0,68,2026-06-06,5,Saturday
2026-06-06 06:00:00,surabaya,3734,362,0,0,0.355,2026-06-06 06:00:00,28.1,0.0,14.1,70,2026-06-06,6,Saturday
2026-06-06 07:00:00,surabaya,3599,497,0,0,0.496,2026-06-06 07:00:00,29.0,0.1,14.6,69,2026-06-06,7,Saturday
2026-06-06 08:00:00,surabaya,3497,599,0,0,0.539,2026-06-06 08:00:00,29.4,0.1,17.0,64,2026-06-06,8,Saturday
2026-06-06 09:00:00,surabaya,3844,252,0,0,0.305,2026-06-06 09:00:00,29.0,0.2,16.9,70,2026-06-06,9,Saturday
2026-06-06 10:00:00,surabaya,4088,8,0,0,0.204,2026-06-06 10:00:00,29.6,0.0,16.4,66,2026-06-06,10,Saturday
2026-06-06 11:00:00,surabaya,4096,0,0,0,0.189,2026-06-06 11:00:00,30.2,0.0,18.9,62,2026-06-06,11,Saturday
2026-06-06 12:00:00,surabaya,4096,0,0,0,0.147,2026-06-06 12:00:00,30.5,0.0,20.3,60,2026-06-06,12,Saturday
2026-06-06 13:00:00,surabaya,4096,0,0,0,0.192,2026-06-06 13:00:00,31.5,0.0,19.9,50,2026-06-06,13,Saturday
2026-06-06 14:00:00,surabaya,4070,26,0,0,0.211,2026-06-06 14:00:00,31.4,0.0,17.4,49,2026-06-06,14,Saturday
2026-06-06 15:00:00,surabaya,3277,819,0,0,0.512,2026-06-06 15:00:00,31.0,0.0,16.9,49,2026-06-06,15,Saturday
2026-06-06 16:00:00,surabaya,3001,1073,21,0,0.615,2026-06-06 16:00:00,30.4,0.0,16.3,52,2026-06-06,16,Saturday
2026-06-06 17:00:00,surabaya,3041,996,59,0,0.626,2026-06-06 17:00:00,29.7,0.0,17.5,54,2026-06-06,17,Saturday
2026-06-06 18:00:00,surabaya,3375,721,0,0,0.518,2026-06-06 18:00:00,29.3,0.0,16.2,56,2026-06-06,18,Saturday
2026-06-06 19:00:00,surabaya,3336,760,0,0,0.525,2026-06-06 19:00:00,29.5,0.0,15.0,56,2026-06-06,19,Saturday
2026-06-06 20:00:00,surabaya,3932,164,0,0,0.276,2026-06-06 20:00:00,29.2,0.0,14.7,57,2026-06-06,20,Saturday
2026-06-06 21:00:00,surabaya,4096,0,0,0,0.195,2026-06-06 21:00:00,29.1,0.0,13.2,58,2026-06-06,21,Saturday
2026-06-06 22:00:00,surabaya,4077,19,0,0,0.207,2026-06-06 22:00:00,28.8,0.0,13.8,60,2026-06-06,22,Saturday
2026-06-06 23:00:00,surabaya,4087,9,0,0,0.204,2026-06-06 23:00:00,28.5,0.0,13.3,65,2026-06-06,23,Saturday
2026-06-07 00:00:00,surabaya,3919,177,0,0,0.281,2026-06-07 00:00:00,28.1,0.0,12.4,67,2026-06-07,0,Sunday
2026-06-07 01:00:00,surabaya,4096,0,0,0,0.181,2026-06-07 01:00:00,28.1,0.0,13.6,66,2026-06-07,1,Sunday
2026-06-07 02:00:00,surabaya,3746,350,0,0,0.329,2026-06-07 02:00:00,27.6,0.0,11.6,68,2026-06-07,2,Sunday
2026-06-07 03:00:00,surabaya,4096,0,0,0,0.122,2026-06-07 03:00:00,27.0,0.0,12.5,73,2026-06-07,3,Sunday
2026-06-07 04:00:00,surabaya,4008,88,0,0,0.241,2026-06-07 04:00:00,26.5,0.0,11.6,72,2026-06-07,4,Sunday
2026-06-07 05:00:00,surabaya,4096,0,0,0,0.169,2026-06-07 05:00:00,26.5,0.0,11.7,70,2026-06-07,5,Sunday
2026-06-07 06:00:00,surabaya,3474,622,0,0,0.493,2026-06-07 06:00:00,26.4,0.0,11.9,70,2026-06-07,6,Sunday
2026-06-07 07:00:00,surabaya,3312,784,0,0,0.491,2026-06-07 07:00:00,27.6,0.0,11.4,62,2026-06-07,7,Sunday
2026-06-07 08:00:00,surabaya,3382,714,0,0,0.51,2026-06-07 08:00:00,28.9,0.0,12.1,57,2026-06-07,8,Sunday
2026-06-07 09:00:00,surabaya,3690,406,0,0,0.431,2026-06-07 09:00:00,29.9,0.0,15.6,52,2026-06-07,9,Sunday
2026-06-07 10:00:00,surabaya,3831,265,0,0,0.327,2026-06-07 10:00:00,30.2,0.0,16.3,48,2026-06-07,10,Sunday
