timestamp,city,green_px,orange_px,red_px,darkred_px,congestion_index
2026-05-13 23:00:00,surabaya,4096,0,0,0,0.06
2026-05-14 00:00:00,surabaya,4096,0,0,0,0.154
2026-05-14 01:00:00,surabaya,4096,0,0,0,0.101
2026-05-14 02:00:00,surabaya,4096,0,0,0,0.063
2026-05-14 03:00:00,surabaya,4096,0,0,0,0.064
2026-05-14 04:00:00,surabaya,4096,0,0,0,0.133
2026-05-14 05:00:00,surabaya,4096,0,0,0,0.123
2026-05-14 06:00:00,surabaya,3596,500,0,0,0.39
2026-05-14 07:00:00,surabaya,3217,818,62,0,0.639
2026-05-14 08:00:00,surabaya,2402,1488,206,0,0.766
2026-05-14 09:00:00,surabaya,3437,659,0,0,0.513
2026-05-14 10:00:00,surabaya,3701,395,0,0,0.393
2026-05-14 11:00:00,surabaya,4096,0,0,0,0.063
2026-05-14 12:00:00,surabaya,4096,0,0,0,0.11
2026-05-14 13:00:00,surabaya,3982,114,0,0,0.248
2026-05-14 14:00:00,surabaya,3951,145,0,0,0.264
2026-05-14 15:00:00,surabaya,3620,476,0,0,0.47
2026-05-14 16:00:00,surabaya,1856,1811,430,0,0.892
2026-05-14 17:00:00,surabaya,2092,1373,631,0,0.877
2026-05-14 18:00:00,surabaya,2973,954,169,0,0.686
2026-05-14 19:00:00,surabaya,3604,492,0,0,0.403
2026-05-14 20:00:00,surabaya,3904,192,0,0,0.303
2026-05-14 21:00:00,surabaya,4084,12,0,0,0.204
2026-05-14 22:00:00,surabaya,4096,0,0,0,0.06
2026-05-14 23:00:00,surabaya,4096,0,0,0,0.082
2026-05-15 00:00:00,surabaya,4096,0,0,0,0.187
2026-05-15 01:00:00,surabaya,4096,0,0,0,0.19
2026-05-15 02:00:00,surabaya,4096,0,0,0,0.106
2026-05-15 03:00:00,surabaya,4096,0,0,0,0.196
2026-05-15 04:00:00,surabaya,4078,18,0,0,0.208
2026-05-15 05:00:00,surabaya,4096,0,0,0,0.127
2026-05-15 06:00:00,surabaya,3504,592,0,0,0.462
2026-05-15 07:00:00,surabaya,2301,1551,244,0,0.783
2026-05-15 08:00:00,surabaya,2938,912,246,0,0.714
2026-05-15 09:00:00,surabaya,3828,268,0,0,0.334
2026-05-15 10:00:00,surabaya,4041,55,0,0,0.233
2026-05-15 11:00:00,surabaya,4037,59,0,0,0.221
2026-05-15 12:00:00,surabaya,3979,117,0,0,0.268
2026-05-15 13:00:00,surabaya,4096,0,0,0,0.03
2026-05-15 14:00:00,surabaya,3449,647,0,0,0.462
2026-05-15 15:00:00,surabaya,3691,405,0,0,0.414
2026-05-15 16:00:00,surabaya,1992,1811,293,0,0.837
2026-05-15 17:00:00,surabaya,1294,2238,564,0,0.987
2026-05-15 18:00:00,surabaya,2473,1228,396,0,0.836
2026-05-15 19:00:00,surabaya,3539,557,0,0,0.508
2026-05-15 20:00:00,surabaya,4096,0,0,0,0.199
2026-05-15 21:00:00,surabaya,4028,68,0,0,0.23
2026-05-15 22:00:00,surabaya,4096,0,0,0,0.107
2026-05-15 23:00:00,surabaya,4096,0,0,0,0.0
2026-05-16 00:00:00,surabaya,3586,510,0,0,0.381
2026-05-16 01:00:00,surabaya,4013,83,0,0,0.232
2026-05-16 02:00:00,surabaya,3874,222,0,0,0.31
2026-05-16 03:00:00,surabaya,4096,0,0,0,0.12
2026-05-16 04:00:00,surabaya,3888,208,0,0,0.295
2026-05-16 05:00:00,surabaya,3670,426,0,0,0.35
2026-05-16 06:00:00,surabaya,3484,612,0,0,0.475
2026-05-16 07:00:00,surabaya,3579,517,0,0,0.513
2026-05-16 08:00:00,surabaya,3459,637,0,0,0.43
2026-05-16 09:00:00,surabaya,3790,306,0,0,0.355
2026-05-16 10:00:00,surabaya,4096,0,0,0,0.098
2026-05-16 11:00:00,surabaya,4096,0,0,0,0.076
2026-05-16 12:00:00,surabaya,4096,0,0,0,0.193
2026-05-16 13:00:00,surabaya,4096,0,0,0,0.131
2026-05-16 14:00:00,surabaya,3980,116,0,0,0.242
2026-05-16 15:00:00,surabaya,3660,436,0,0,0.364
2026-05-16 16:00:00,surabaya,2887,1111,98,0,0.657
2026-05-16 17:00:00,surabaya,2933,991,172,0,0.686
2026-05-16 18:00:00,surabaya,3375,721,0,0,0.521
2026-05-16 19:00:00,surabaya,3583,513,0,0,0.459
2026-05-16 20:00:00,surabaya,4082,14,0,0,0.207
2026-05-16 21:00:00,surabaya,4096,0,0,0,0.179
2026-05-16 22:00:00,surabaya,3990,106,0,0,0.249
2026-05-16 23:00:00,surabaya,4096,0,0,0,0.097
2026-05-17 00:00:00,surabaya,4096,0,0,0,0.164
2026-05-17 01:00:00,surabaya,4096,0,0,0,0.091
2026-05-17 02:00:00,surabaya,4096,0,0,0,0.192
2026-05-17 03:00:00,surabaya,3840,256,0,0,0.309
2026-05-17 04:00:00,surabaya,4096,0,0,0,0.142
2026-05-17 05:00:00,surabaya,3990,106,0,0,0.255
2026-05-17 06:00:00,surabaya,3905,191,0,0,0.303
2026-05-17 07:00:00,surabaya,3509,587,0,0,0.434
2026-05-17 08:00:00,surabaya,3644,452,0,0,0.428
2026-05-17 09:00:00,surabaya,3624,472,0,0,0.468
2026-05-17 10:00:00,surabaya,3555,541,0,0,0.404
2026-05-17 11:00:00,surabaya,4039,57,0,0,0.226
2026-05-17 12:00:00,surabaya,4096,0,0,0,0.136
2026-05-17 13:00:00,surabaya,3994,102,0,0,0.25
2026-05-17 14:00:00,surabaya,4032,64,0,0,0.231
2026-05-17 15:00:00,surabaya,3558,538,0,0,0.431
2026-05-17 16:00:00,surabaya,3502,594,0,0,0.545
2026-05-17 17:00:00,surabaya,2886,1177,33,0,0.615
2026-05-17 18:00:00,surabaya,3437,659,0,0,0.566
2026-05-17 19:00:00,surabaya,3697,399,0,0,0.345
2026-05-17 20:00:00,surabaya,4032,64,0,0,0.226
2026-05-17 21:00:00,surabaya,4096,0,0,0,0.08
2026-05-17 22:00:00,surabaya,4096,0,0,0,0.155
2026-05-17 23:00:00,surabaya,4096,0,0,0,0.083
2026-05-18 00:00:00,surabaya,4096,0,0,0,0.14
2026-05-18 01:00:00,surabaya,4096,0,0,0,0.083
2026-05-18 02:00:00,surabaya,4096,0,0,0,0.157
2026-05-18 03:00:00,surabaya,4096,0,0,0,0.183
2026-05-18 04:00:00,surabaya,4096,0,0,0,0.068
2026-05-18 05:00:00,surabaya,4096,0,0,0,0.195
2026-05-18 06:00:00,surabaya,3627,469,0,0,0.418
2026-05-18 07:00:00,surabaya,2136,1531,428,0,0.806
2026-05-18 08:00:00,surabaya,1842,1681,573,0,0.873
2026-05-18 09:00:00,surabaya,3324,772,0,0,0.544
2026-05-18 10:00:00,surabaya,4034,62,0,0,0.228
2026-05-18 11:00:00,surabaya,3931,165,0,0,0.271
2026-05-18 12:00:00,surabaya,4096,0,0,0,0.051
2026-05-18 13:00:00,surabaya,3869,227,0,0,0.289
2026-05-18 14:00:00,surabaya,4024,72,0,0,0.233
2026-05-18 15:00:00,surabaya,3873,223,0,0,0.299
2026-05-18 16:00:00,surabaya,2029,1401,666,0,0.952
2026-05-18 17:00:00,surabaya,229,2300,812,755,1.01
2026-05-18 18:00:00,surabaya,3117,858,121,0,0.695
2026-05-18 19:00:00,surabaya,3325,771,0,0,0.506
2026-05-18 20:00:00,surabaya,3936,160,0,0,0.265
2026-05-18 21:00:00,surabaya,4096,0,0,0,0.192
2026-05-18 22:00:00,surabaya,4096,0,0,0,0.053
2026-05-18 23:00:00,surabaya,4096,0,0,0,0.103
2026-05-19 00:00:00,surabaya,4096,0,0,0,0.183
2026-05-19 01:00:00,surabaya,4096,0,0,0,0.167
2026-05-19 02:00:00,surabaya,4011,85,0,0,0.235
2026-05-19 03:00:00,surabaya,4096,0,0,0,0.157
2026-05-19 04:00:00,surabaya,3765,331,0,0,0.332
2026-05-19 05:00:00,surabaya,4088,8,0,0,0.203
2026-05-19 06:00:00,surabaya,3592,504,0,0,0.503
2026-05-19 07:00:00,surabaya,3086,976,34,0,0.62
2026-05-19 08:00:00,surabaya,2943,1002,152,0,0.67
2026-05-19 09:00:00,surabaya,3153,943,0,0,0.579
2026-05-19 10:00:00,surabaya,4096,0,0,0,0.19
2026-05-19 11:00:00,surabaya,4075,21,0,0,0.21
2026-05-19 12:00:00,surabaya,4096,0,0,0,0.157
2026-05-19 13:00:00,surabaya,4096,0,0,0,0.112
2026-05-19 14:00:00,surabaya,3971,125,0,0,0.257
2026-05-19 15:00:00,surabaya,3564,532,0,0,0.459
2026-05-19 16:00:00,surabaya,2652,1123,321,0,0.734
2026-05-19 17:00:00,surabaya,1454,1845,796,0,0.957
2026-05-19 18:00:00,surabaya,2540,1269,287,0,0.819
2026-05-19 19:00:00,surabaya,3413,683,0,0,0.455
2026-05-19 20:00:00,surabaya,4063,33,0,0,0.216
2026-05-19 21:00:00,surabaya,4090,6,0,0,0.203
2026-05-19 22:00:00,surabaya,4096,0,0,0,0.149
2026-05-19 23:00:00,surabaya,4034,62,0,0,0.223
2026-05-20 00:00:00,surabaya,3772,324,0,0,0.336
2026-05-20 01:00:00,surabaya,4071,25,0,0,0.209
2026-05-20 02:00:00,surabaya,4096,0,0,0,0.148
2026-05-20 03:00:00,surabaya,4096,0,0,0,0.14
2026-05-20 04:00:00,surabaya,4096,0,0,0,0.107
2026-05-20 05:00:00,surabaya,4096,0,0,0,0.189
2026-05-20 06:00:00,surabaya,3734,362,0,0,0.414
2026-05-20 07:00:00,surabaya,2433,1415,247,0,0.726
2026-05-20 08:00:00,surabaya,2647,1265,184,0,0.724
2026-05-20 09:00:00,surabaya,3262,834,0,0,0.536
2026-05-20 10:00:00,surabaya,4044,52,0,0,0.224
2026-05-20 11:00:00,surabaya,4096,0,0,0,0.155
2026-05-20 12:00:00,surabaya,4096,0,0,0,0.074
2026-05-20 13:00:00,surabaya,3914,182,0,0,0.301
2026-05-20 14:00:00,surabaya,3812,284,0,0,0.318
2026-05-20 15:00:00,surabaya,3208,863,25,0,0.619
2026-05-20 16:00:00,surabaya,2775,1045,276,0,0.824
2026-05-20 17:00:00,surabaya,602,1487,850,1157,1.005
2026-05-20 18:00:00,surabaya,2861,1035,200,0,0.76
2026-05-20 19:00:00,surabaya,3438,658,0,0,0.551
2026-05-20 20:00:00,surabaya,3506,590,0,0,0.469
2026-05-20 21:00:00,surabaya,4096,0,0,0,0.098
2026-05-20 22:00:00,surabaya,4007,89,0,0,0.238
2026-05-20 23:00:00,surabaya,3919,177,0,0,0.27
2026-05-21 00:00:00,surabaya,4096,0,0,0,0.18
2026-05-21 01:00:00,surabaya,4085,11,0,0,0.204
2026-05-21 02:00:00,surabaya,3989,107,0,0,0.24
2026-05-21 03:00:00,surabaya,4096,0,0,0,0.105
2026-05-21 04:00:00,surabaya,4096,0,0,0,0.197
2026-05-21 05:00:00,surabaya,4096,0,0,0,0.19
2026-05-21 06:00:00,surabaya,3427,669,0,0,0.437
2026-05-21 07:00:00,surabaya,2972,918,205,0,0.711
2026-05-21 08:00:00,surabaya,2316,1424,356,0,0.745
2026-05-21 09:00:00,surabaya,3343,753,0,0,0.499
2026-05-21 10:00:00,surabaya,3881,215,0,0,0.285
2026-05-21 11:00:00,surabaya,4096,0,0,0,0.066
2026-05-21 12:00:00,surabaya,3924,172,0,0,0.299
2026-05-21 13:00:00,surabaya,3975,121,0,0,0.267
2026-05-21 14:00:00,surabaya,3745,351,0,0,0.342
2026-05-21 15:00:00,surabaya,3553,543,0,0,0.469
2026-05-21 16:00:00,surabaya,2217,1574,304,0,0.761
2026-05-21 17:00:00,surabaya,2057,1322,718,0,0.939
2026-05-21 18:00:00,surabaya,2108,1574,414,0,0.796
2026-05-21 19:00:00,surabaya,3711,385,0,0,0.373
2026-05-21 20:00:00,surabaya,3831,265,0,0,0.332
2026-05-21 21:00:00,surabaya,3721,375,0,0,0.392
2026-05-21 22:00:00,surabaya,4096,0,0,0,0.023
2026-05-21 23:00:00,surabaya,4050,46,0,0,0.222
2026-05-22 00:00:00,surabaya,4096,0,0,0,0.194
2026-05-22 01:00:00,surabaya,4096,0,0,0,0.157
2026-05-22 02:00:00,surabaya,3949,147,0,0,0.252
2026-05-22 03:00:00,surabaya,4096,0,0,0,0.079
2026-05-22 04:00:00,surabaya,4096,0,0,0,0.184
2026-05-22 05:00:00,surabaya,3698,398,0,0,0.359
2026-05-22 06:00:00,surabaya,3542,554,0,0,0.471
2026-05-22 07:00:00,surabaya,2391,1459,245,0,0.724
2026-05-22 08:00:00,surabaya,2716,1125,254,0,0.763
2026-05-22 09:00:00,surabaya,3622,474,0,0,0.453
2026-05-22 10:00:00,surabaya,3816,280,0,0,0.365
2026-05-22 11:00:00,surabaya,4096,0,0,0,0.104
2026-05-22 12:00:00,surabaya,4060,36,0,0,0.221
2026-05-22 13:00:00,surabaya,4096,0,0,0,0.093
2026-05-22 14:00:00,surabaya,3797,299,0,0,0.327
2026-05-22 15:00:00,surabaya,3620,476,0,0,0.486
2026-05-22 16:00:00,surabaya,3027,1069,0,0,0.581
2026-05-22 17:00:00,surabaya,1766,1775,556,0,0.9
2026-05-22 18:00:00,surabaya,2749,1134,213,0,0.69
2026-05-22 19:00:00,surabaya,3362,734,0,0,0.462
2026-05-22 20:00:00,surabaya,3659,437,0,0,0.391
2026-05-22 21:00:00,surabaya,4096,0,0,0,0.103
2026-05-22 22:00:00,surabaya,4096,0,0,0,0.092
2026-05-22 23:00:00,surabaya,3941,155,0,0,0.255
2026-05-23 00:00:00,surabaya,4096,0,0,0,0.193
2026-05-23 01:00:00,surabaya,3883,213,0,0,0.294
2026-05-23 02:00:00,surabaya,4083,13,0,0,0.207
2026-05-23 03:00:00,surabaya,4096,0,0,0,0.121
2026-05-23 04:00:00,surabaya,4096,0,0,0,0.188
2026-05-23 05:00:00,surabaya,3761,335,0,0,0.327
2026-05-23 06:00:00,surabaya,3653,443,0,0,0.434
2026-05-23 07:00:00,surabaya,3333,763,0,0,0.515
2026-05-23 08:00:00,surabaya,3305,791,0,0,0.518
2026-05-23 09:00:00,surabaya,3689,407,0,0,0.358
2026-05-23 10:00:00,surabaya,4096,0,0,0,0.198
2026-05-23 11:00:00,surabaya,3801,295,0,0,0.332
2026-05-23 12:00:00,surabaya,4096,0,0,0,0.188
2026-05-23 13:00:00,surabaya,4096,0,0,0,0.119
2026-05-23 14:00:00,surabaya,4061,35,0,0,0.219
2026-05-23 15:00:00,surabaya,3689,407,0,0,0.424
2026-05-23 16:00:00,surabaya,3070,1026,0,0,0.568
2026-05-23 17:00:00,surabaya,3200,896,0,0,0.585
2026-05-23 18:00:00,surabaya,3562,534,0,0,0.474
2026-05-23 19:00:00,surabaya,3709,387,0,0,0.373
2026-05-23 20:00:00,surabaya,4096,0,0,0,0.133
2026-05-23 21:00:00,surabaya,4096,0,0,0,0.109
2026-05-23 22:00:00,surabaya,3992,104,0,0,0.243
2026-05-23 23:00:00,surabaya,4096,0,0,0,0.154
2026-05-24 00:00:00,surabaya,4071,25,0,0,0.21
2026-05-24 01:00:00,surabaya,3896,200,0,0,0.27
2026-05-24 02:00:00,surabaya,4013,83,0,0,0.229
2026-05-24 03:00:00,surabaya,4096,0,0,0,0.185
2026-05-24 04:00:00,surabaya,3775,321,0,0,0.345
2026-05-24 05:00:00,surabaya,3873,223,0,0,0.287
2026-05-24 06:00:00,surabaya,3822,274,0,0,0.341
2026-05-24 07:00:00,surabaya,3104,992,0,0,0.567
2026-05-24 08:00:00,surabaya,3427,669,0,0,0.545
2026-05-24 09:00:00,surabaya,3795,301,0,0,0.305
2026-05-24 10:00:00,surabaya,4022,74,0,0,0.245
2026-05-24 11:00:00,surabaya,4096,0,0,0,0.181
2026-05-24 12:00:00,surabaya,4096,0,0,0,0.045
2026-05-24 13:00:00,surabaya,4096,0,0,0,0.189
2026-05-24 14:00:00,surabaya,4020,76,0,0,0.233
2026-05-24 15:00:00,surabaya,3724,372,0,0,0.34
2026-05-24 16:00:00,surabaya,3586,510,0,0,0.403
2026-05-24 17:00:00,surabaya,3200,896,0,0,0.569
2026-05-24 18:00:00,surabaya,3198,898,0,0,0.52
2026-05-24 19:00:00,surabaya,3772,324,0,0,0.382
2026-05-24 20:00:00,surabaya,4096,0,0,0,0.172
2026-05-24 21:00:00,surabaya,3991,105,0,0,0.246
2026-05-24 22:00:00,surabaya,4096,0,0,0,0.098
2026-05-24 23:00:00,surabaya,4096,0,0,0,0.167
2026-05-25 00:00:00,surabaya,3996,100,0,0,0.247
2026-05-25 01:00:00,surabaya,4096,0,0,0,0.1
2026-05-25 02:00:00,surabaya,4096,0,0,0,0.114
2026-05-25 03:00:00,surabaya,4030,66,0,0,0.23
2026-05-25 04:00:00,surabaya,4096,0,0,0,0.151
2026-05-25 05:00:00,surabaya,4025,71,0,0,0.243
2026-05-25 06:00:00,surabaya,3393,703,0,0,0.5
2026-05-25 07:00:00,surabaya,2115,1564,417,0,0.829
2026-05-25 08:00:00,surabaya,3257,839,0,0,0.595
2026-05-25 09:00:00,surabaya,3706,390,0,0,0.424
2026-05-25 10:00:00,surabaya,4096,0,0,0,0.18
2026-05-25 11:00:00,surabaya,4096,0,0,0,0.091
2026-05-25 12:00:00,surabaya,4096,0,0,0,0.097
2026-05-25 13:00:00,surabaya,4096,0,0,0,0.124
2026-05-25 14:00:00,surabaya,3826,270,0,0,0.301
2026-05-25 15:00:00,surabaya,3501,595,0,0,0.43
2026-05-25 16:00:00,surabaya,2147,1533,416,0,0.776
2026-05-25 17:00:00,surabaya,1558,1929,608,0,0.93
2026-05-25 18:00:00,surabaya,2903,1013,180,0,0.716
2026-05-25 19:00:00,surabaya,3366,730,0,0,0.504
2026-05-25 20:00:00,surabaya,3661,435,0,0,0.397
2026-05-25 21:00:00,surabaya,4083,13,0,0,0.206
2026-05-25 22:00:00,surabaya,4096,0,0,0,0.11
2026-05-25 23:00:00,surabaya,4096,0,0,0,0.146
2026-05-26 00:00:00,surabaya,4096,0,0,0,0.084
2026-05-26 01:00:00,surabaya,4096,0,0,0,0.169
2026-05-26 02:00:00,surabaya,4071,25,0,0,0.212
2026-05-26 03:00:00,surabaya,4096,0,0,0,0.093
2026-05-26 04:00:00,surabaya,4096,0,0,0,0.152
2026-05-26 05:00:00,surabaya,3814,282,0,0,0.332
2026-05-26 06:00:00,surabaya,3492,604,0,0,0.448
2026-05-26 07:00:00,surabaya,2313,1387,396,0,0.767
2026-05-26 08:00:00,surabaya,2730,1228,138,0,0.68
2026-05-26 09:00:00,surabaya,3680,416,0,0,0.425
2026-05-26 10:00:00,surabaya,4058,38,0,0,0.216
2026-05-26 11:00:00,surabaya,3837,259,0,0,0.32
2026-05-26 12:00:00,surabaya,4096,0,0,0,0.129
2026-05-26 13:00:00,surabaya,4096,0,0,0,0.148
2026-05-26 14:00:00,surabaya,3982,114,0,0,0.243
2026-05-26 15:00:00,surabaya,3339,757,0,0,0.487
2026-05-26 16:00:00,surabaya,2415,1179,501,0,0.821
2026-05-26 17:00:00,surabaya,2131,1238,727,0,0.914
2026-05-26 18:00:00,surabaya,1652,1828,615,0,0.911
2026-05-26 19:00:00,surabaya,3570,526,0,0,0.508
2026-05-26 20:00:00,surabaya,3587,509,0,0,0.381
2026-05-26 21:00:00,surabaya,4088,8,0,0,0.203
2026-05-26 22:00:00,surabaya,4096,0,0,0,0.199
2026-05-26 23:00:00,surabaya,4096,0,0,0,0.05
2026-05-27 00:00:00,surabaya,4096,0,0,0,0.141
2026-05-27 01:00:00,surabaya,4096,0,0,0,0.151
2026-05-27 02:00:00,surabaya,4096,0,0,0,0.139
2026-05-27 03:00:00,surabaya,4096,0,0,0,0.008
2026-05-27 04:00:00,surabaya,4008,88,0,0,0.231
2026-05-27 05:00:00,surabaya,4043,53,0,0,0.226
2026-05-27 06:00:00,surabaya,3554,542,0,0,0.455
2026-05-27 07:00:00,surabaya,2324,1499,273,0,0.737
2026-05-27 08:00:00,surabaya,2420,1409,267,0,0.738
2026-05-27 09:00:00,surabaya,3436,660,0,0,0.513
2026-05-27 10:00:00,surabaya,4096,0,0,0,0.164
2026-05-27 11:00:00,surabaya,4096,0,0,0,0.104
2026-05-27 12:00:00,surabaya,4096,0,0,0,0.181
2026-05-27 13:00:00,surabaya,4096,0,0,0,0.196
2026-05-27 14:00:00,surabaya,3941,155,0,0,0.257
2026-05-27 15:00:00,surabaya,3675,421,0,0,0.453
2026-05-27 16:00:00,surabaya,2878,1036,182,0,0.709
2026-05-27 17:00:00,surabaya,1834,1560,703,0,0.901
2026-05-27 18:00:00,surabaya,2592,1126,378,0,0.851
2026-05-27 19:00:00,surabaya,3555,541,0,0,0.423
2026-05-27 20:00:00,surabaya,3566,530,0,0,0.398
2026-05-27 21:00:00,surabaya,3976,120,0,0,0.244
2026-05-27 22:00:00,surabaya,4096,0,0,0,0.124
2026-05-27 23:00:00,surabaya,4084,12,0,0,0.205
2026-05-28 00:00:00,surabaya,4096,0,0,0,0.047
2026-05-28 01:00:00,surabaya,4096,0,0,0,0.029
2026-05-28 02:00:00,surabaya,4096,0,0,0,0.06
2026-05-28 03:00:00,surabaya,4096,0,0,0,0.123
2026-05-28 04:00:00,surabaya,4096,0,0,0,0.145
2026-05-28 05:00:00,surabaya,4057,39,0,0,0.216
2026-05-28 06:00:00,surabaya,3299,797,0,0,0.491
2026-05-28 07:00:00,surabaya,3403,687,6,0,0.604
2026-05-28 08:00:00,surabaya,2234,1402,460,0,0.788
2026-05-28 09:00:00,surabaya,3698,398,0,0,0.385
2026-05-28 10:00:00,surabaya,4085,11,0,0,0.206
2026-05-28 11:00:00,surabaya,4096,0,0,0,0.14
2026-05-28 12:00:00,surabaya,4096,0,0,0,0.078
2026-05-28 13:00:00,surabaya,4096,0,0,0,0.089
2026-05-28 14:00:00,surabaya,4067,29,0,0,0.212
2026-05-28 15:00:00,surabaya,3515,581,0,0,0.493
2026-05-28 16:00:00,surabaya,2234,1377,485,0,0.808
2026-05-28 17:00:00,surabaya,2046,1617,433,0,0.939
2026-05-28 18:00:00,surabaya,2502,1371,223,0,0.697
2026-05-28 19:00:00,surabaya,3449,647,0,0,0.438
2026-05-28 20:00:00,surabaya,4064,32,0,0,0.215
2026-05-28 21:00:00,surabaya,4063,33,0,0,0.214
2026-05-28 22:00:00,surabaya,4096,0,0,0,0.013
2026-05-28 23:00:00,surabaya,4009,87,0,0,0.237
2026-05-29 00:00:00,surabaya,4096,0,0,0,0.116
2026-05-29 01:00:00,surabaya,4096,0,0,0,0.095
2026-05-29 02:00:00,surabaya,4096,0,0,0,0.174
2026-05-29 03:00:00,surabaya,4057,39,0,0,0.224
2026-05-29 04:00:00,surabaya,4096,0,0,0,0.191
2026-05-29 05:00:00,surabaya,3743,353,0,0,0.326
2026-05-29 06:00:00,surabaya,3503,593,0,0,0.493
2026-05-29 07:00:00,surabaya,2201,1352,543,0,0.84
2026-05-29 08:00:00,surabaya,1700,1818,579,0,0.841
2026-05-29 09:00:00,surabaya,3375,721,0,0,0.477
2026-05-29 10:00:00,surabaya,3777,319,0,0,0.353
2026-05-29 11:00:00,surabaya,4096,0,0,0,0.181
2026-05-29 12:00:00,surabaya,4096,0,0,0,0.165
2026-05-29 13:00:00,surabaya,4096,0,0,0,0.119
2026-05-29 14:00:00,surabaya,3932,164,0,0,0.26
2026-05-29 15:00:00,surabaya,3296,800,0,0,0.548
2026-05-29 16:00:00,surabaya,2623,1318,154,0,0.675
2026-05-29 17:00:00,surabaya,1236,2125,736,0,0.945
2026-05-29 18:00:00,surabaya,2177,1601,318,0,0.791
2026-05-29 19:00:00,surabaya,3427,669,0,0,0.513
2026-05-29 20:00:00,surabaya,4096,0,0,0,0.125
2026-05-29 21:00:00,surabaya,4096,0,0,0,0.176
2026-05-29 22:00:00,surabaya,4093,3,0,0,0.201
2026-05-29 23:00:00,surabaya,4096,0,0,0,0.097
2026-05-30 00:00:00,surabaya,4096,0,0,0,0.189
2026-05-30 01:00:00,surabaya,4096,0,0,0,0.016
2026-05-30 02:00:00,surabaya,4021,75,0,0,0.23
2026-05-30 03:00:00,surabaya,4096,0,0,0,0.137
2026-05-30 04:00:00,surabaya,3959,137,0,0,0.253
2026-05-30 05:00:00,surabaya,4096,0,0,0,0.11
2026-05-30 06:00:00,surabaya,3520,576,0,0,0.415
2026-05-30 07:00:00,surabaya,3352,744,0,0,0.498
2026-05-30 08:00:00,surabaya,3421,675,0,0,0.571
2026-05-30 09:00:00,surabaya,3899,197,0,0,0.301
2026-05-30 10:00:00,surabaya,4096,0,0,0,0.195
2026-05-30 11:00:00,surabaya,3757,339,0,0,0.349
2026-05-30 12:00:00,surabaya,4096,0,0,0,0.128
2026-05-30 13:00:00,surabaya,4096,0,0,0,0.151
2026-05-30 14:00:00,surabaya,4014,82,0,0,0.234
2026-05-30 15:00:00,surabaya,3919,177,0,0,0.3
2026-05-30 16:00:00,surabaya,2937,1151,8,0,0.605
2026-05-30 17:00:00,surabaya,2461,1454,181,0,0.716
2026-05-30 18:00:00,surabaya,3620,476,0,0,0.473
2026-05-30 19:00:00,surabaya,3972,124,0,0,0.251
2026-05-30 20:00:00,surabaya,3763,333,0,0,0.336
2026-05-30 21:00:00,surabaya,3904,192,0,0,0.278
2026-05-30 22:00:00,surabaya,3987,109,0,0,0.243
2026-05-30 23:00:00,surabaya,3991,105,0,0,0.264
2026-05-31 00:00:00,surabaya,4096,0,0,0,0.122
2026-05-31 01:00:00,surabaya,4096,0,0,0,0.171
2026-05-31 02:00:00,surabaya,4096,0,0,0,0.086
2026-05-31 03:00:00,surabaya,4096,0,0,0,0.084
2026-05-31 04:00:00,surabaya,3976,120,0,0,0.261
2026-05-31 05:00:00,surabaya,4096,0,0,0,0.192
2026-05-31 06:00:00,surabaya,3543,553,0,0,0.526
2026-05-31 07:00:00,surabaya,3386,710,0,0,0.52
2026-05-31 08:00:00,surabaya,3586,510,0,0,0.47
2026-05-31 09:00:00,surabaya,3601,495,0,0,0.422
2026-05-31 10:00:00,surabaya,3784,312,0,0,0.365
2026-05-31 11:00:00,surabaya,4027,69,0,0,0.226
2026-05-31 12:00:00,surabaya,4096,0,0,0,0.101
2026-05-31 13:00:00,surabaya,4027,69,0,0,0.227
2026-05-31 14:00:00,surabaya,3729,367,0,0,0.35
2026-05-31 15:00:00,surabaya,3845,251,0,0,0.337
2026-05-31 16:00:00,surabaya,3533,563,0,0,0.468
2026-05-31 17:00:00,surabaya,2956,983,158,0,0.666
2026-05-31 18:00:00,surabaya,3367,729,0,0,0.532
2026-05-31 19:00:00,surabaya,3864,232,0,0,0.294
2026-05-31 20:00:00,surabaya,4051,45,0,0,0.227
2026-05-31 21:00:00,surabaya,4096,0,0,0,0.148
2026-05-31 22:00:00,surabaya,4080,16,0,0,0.206
2026-05-31 23:00:00,surabaya,4096,0,0,0,0.191
2026-06-01 00:00:00,surabaya,4014,82,0,0,0.231
2026-06-01 01:00:00,surabaya,4096,0,0,0,0.2
2026-06-01 02:00:00,surabaya,4096,0,0,0,0.041
2026-06-01 03:00:00,surabaya,4096,0,0,0,0.18
2026-06-01 04:00:00,surabaya,4038,58,0,0,0.23
2026-06-01 05:00:00,surabaya,3855,241,0,0,0.284
2026-06-01 06:00:00,surabaya,3109,987,0,0,0.556
2026-06-01 07:00:00,surabaya,2489,1405,203,0,0.715
2026-06-01 08:00:00,surabaya,2556,1327,213,0,0.687
2026-06-01 09:00:00,surabaya,3492,604,0,0,0.549
2026-06-01 10:00:00,surabaya,4096,0,0,0,0.178
2026-06-01 11:00:00,surabaya,4096,0,0,0,0.017
2026-06-01 12:00:00,surabaya,4033,63,0,0,0.229
2026-06-01 13:00:00,surabaya,4096,0,0,0,0.132
2026-06-01 14:00:00,surabaya,3959,137,0,0,0.258
